eacbdfed-cae8-4c3e-bed9-ee00fd69ab39,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
71d65018-3002-4136-9fdf-786b22a7aa0b,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
0e280a7e-c303-4795-8482-3280d631e6df,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
ca8fd05e-5d6c-4e13-b4ce-5584c30d388f,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
d213d991-08bf-4106-b182-bc849b4cbaa6,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
bb09ca7a-3b2c-4c81-b433-be2e8542e894,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
fd165bcc-98d8-4bfc-8ae0-9ae035f5c70f,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
fb74034a-d8c8-4649-809b-911c54fb3689,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
f56e4777-4d83-424c-b418-8384bd8f7302,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
be906e4f-db34-42df-840f-c045f4576ddb,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
65728b6b-6e61-4cb9-8d9e-0db260ed362e,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
e8957629-8df7-4da8-82fb-5a7dcd9d4e9e,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
7691e84c-6da5-4ef1-87ef-e7a1cf5e8b40,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
f45360cf-49f0-44c5-9843-48d270666e65,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
0dc5572d-7f95-428a-b19b-2315b119d863,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
e5c7587d-00bd-48ed-b76d-bb652a88181b,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
a3c8239b-b488-4108-814b-d7f638517878,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
f5519a81-066b-4993-a563-4b5277fe67bd,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
175a3d19-2441-4242-ada2-9edbc43a312a,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
d3b807cd-ef6b-4922-9e49-a27e77512af6,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
f31efb40-39c5-48bc-b031-f1acb10d53d2,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
c36bd168-7936-41de-a9df-f6c9f2899b44,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
e0f186ae-75f8-4343-a3a3-9bd307a68d85,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
f75dc1a2-508e-4526-ac2f-071f08fa959b,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
1abbfef4-1021-4304-88e3-dbf78cd992ca,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
f650baeb-8dfd-476b-b47e-de3a6a2cbf9e,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
e248d724-acf6-49c4-bc6d-6d1b44ca0b82,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
0f3e2f98-d108-43de-b0a8-f288ef418205,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
40a36bff-1954-4038-b450-18331a1db1bb,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
bad36a0d-c9e4-498c-81cb-1e325a563770,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
79521121-c43a-4674-8b75-a7f19bd89c76,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
5508828c-7995-458a-adc5-bd1ef1f1fff4,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
0713f637-1ff5-45ef-a0ee-d016c844a1b7,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
6bbc6070-e922-4d20-878d-0b9ec9064013,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
ddb24f90-32b0-400c-99a3-3cb544e781b6,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
152fc993-befe-4c7a-8742-dd85e491581a,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
a62b08da-bef9-4b40-938c-107eb867d399,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
cfad6345-3d9c-4959-90c3-5a4205b10242,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
6e90caec-f127-4071-9bec-030c0f71baa9,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
4c8e2672-c498-4f5c-bfd7-4131292bcc2b,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
c70bb053-ea57-4934-9181-ad1a53fa0d23,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
f457beeb-8f06-4dd8-b6f0-b09a4f86d849,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
6f55c1c9-37ec-46aa-bbda-6b6c4f849d0b,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
79459292-5ae5-43ef-9286-658b094aba3d,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
999c6b4f-d85e-479f-a2b6-d264ac76e448,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
86d3bbc2-adc1-438c-b156-6c6ab80929fc,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
c918f3ba-7101-4097-ae50-e56d776a4b01,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
4c35e25b-201b-4826-aa61-b1cd248a5fbd,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
e9bbdadd-15b1-4b50-9f11-d19149331b85,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
d580c2e2-c027-4aa7-9490-f1b42fca8568,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
690acf55-289f-4254-9f7f-909fc57915ae,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
af2173ee-75b0-41c8-9ab6-732a5cc27126,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
e0189ab4-5fe4-41fb-8a9b-517c9aace77a,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
1240a46b-9e52-4b6a-b9d7-33d4bd130cae,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
fb324799-ac9e-4b8c-849a-4458047b82e7,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
84799ba2-b8d4-4665-9f10-b183b5df97bf,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
f80ee992-73d6-4d7f-ad51-3b0cb95d4d8c,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
ae8b9384-fb1b-48f9-9c2d-3df0d988ec1f,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
0b8487f3-18ef-41d3-adec-09a7d1c6ccd5,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
10e971f1-59ce-4499-8270-26d1757e40f5,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
c3292a17-283b-4984-9b45-12e828b8ffd3,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
2bde6ce9-862b-4041-9e58-7da89d3a2177,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
d3c4371a-0ba1-4fb0-bc64-ced41e62c075,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
084c2b66-cc6e-42e6-b157-9298a9f59efb,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
a8657c69-465f-4716-b17b-baf81a4bad5b,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
467e0456-ca6c-4547-bd7a-856b9d1f04fd,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
427e01e7-25fb-4f92-976f-bcf31e558efa,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
03531530-2930-4648-8844-af9b619e6aa9,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
495674f4-7434-40f1-814d-268c74e8db29,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
8bb47029-9e22-4723-b76e-84a38778f2f7,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
127c2ba2-1a77-42b5-9034-d8fdd15fbd64,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
8450b67f-2277-4668-af22-9edcc1db597d,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
55769bf4-8f92-4af8-9f6d-b1a65e41cdec,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
7e07a572-4458-44d6-800f-084ca20d7461,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
63341968-e4ce-43c7-a8e9-a77a01838ff8,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
b7f2b0f8-0f41-4db7-84da-fef4c48a4c0f,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
18182fd9-9d13-4a70-90cb-709a29fad7cf,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
6f854863-967e-4504-a30b-a2c40765c7b6,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
d3c42e84-2701-4ba5-b3a7-99fd8660da1b,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
2849bb4c-ffb3-488a-ac6b-acc4bfe8b428,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
19319845-e63a-45bf-b690-a5a44ffe462c,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
9658a219-8a0e-4b42-8f7b-790197c42963,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
89d7c6ba-1b58-4998-b049-7b6f284dbcc5,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
5ed43d6e-0246-430c-87e7-a08235e4e9ee,Seu lance foi vencedor no anúncio 'Câmera Canon EOS',false,7a6f543c-4a88-4a4a-a3e1-fffc5f9f2e5e
8f7cc483-ed2d-441f-a6d0-0cdd13faed00,Seu anúncio 'Violão Yamaha' teve um lance vencedor,false,9b6d65c0-5e54-4c15-bf35-0149e5e1a449
56a7302c-4ba1-49be-a6ce-2a7e4f0a7317,Seu lance foi vencedor no anúncio 'Violão Yamaha',false,3ec67a44-dca6-4e2b-a96c-7cf37db1c978
3d6512b6-cf6a-4704-8a8e-0e5fed864527,Seu anúncio 'Aspirador de Pó Electrolux' teve um lance vencedor,false,1f1f739f-b3a4-4d60-87f0-0f8916c6cb1e
3111219c-2e48-4ed8-b794-217411c57025,Seu lance foi vencedor no anúncio 'Aspirador de Pó Electrolux',false,d9c3f2b6-b8c5-42b9-85ee-631e2a6e91b4
29e28986-9f4e-4b9a-9077-beb10a426207,Seu anúncio 'Câmera Canon EOS' teve um lance vencedor,false,8e093d3e-8c18-4b1a-9fc9-cc3f6d9bc2ce
